      1        2         3       4       5     6     7    8    9    10    11   12  13   14    15    16    17   18    19    20
    Date      Time      Lat     Lon     Dep    ML    MC   N   Dmin  ehz   ehr  tag NSg  MwSg  fcSg  aicS  NPg  MwPg  fcPg  aicP
2021-12-23 03:46:19.77 39.425 -110.309 -1.77 -9.99  1.74  10   1.0  0.70  0.80 mis   4  1.87  1.31 -113.7   2  1.88  1.21  -87.5
2021-12-23 05:45:11.21 39.421 -110.306 -1.55 -9.99  1.96   6   2.0  0.80  1.10 mis   3  1.94  1.39 -118.7   1  3.03  0.13 -103.5
2021-12-23 05:59:13.68 39.430 -110.333 -2.16  1.92  2.60  16   1.0  1.60  0.60 mis   6  2.15  1.47 -108.6   7  2.50  0.81  -85.0
2021-12-23 07:20:29.56 39.428 -110.327 -1.65 -9.99  1.83  11   0.0  0.40  1.00 mis   5  1.93  1.53 -130.6   1  2.11  0.95  -85.9
2021-12-23 08:38:19.92 39.457 -111.888 13.62 -9.99  0.85  12   8.0  0.70  0.50  eq   2  1.48  9.65  -82.5   0  0.00  0.00    0.0
2021-12-23 16:03:50.26 39.426 -110.325 -1.04 -9.99  1.73   6   0.0  0.20  2.40 mis   2  2.02  0.97 -120.9   1  2.37  0.43  -91.3
2021-12-23 16:28:58.83 39.427 -110.322 -1.16 -9.99  1.21   6   0.0  0.10  2.00 mis   2  2.31  0.40 -123.8   1  1.77  2.03  -24.2
2021-12-23 18:12:01.42 39.423 -110.308 -1.85 -9.99  1.84  10   2.0  0.90  0.90 mis   3  1.80  1.26 -137.3   1  1.65  1.52  -89.9
2021-12-23 18:12:27.74 39.425 -110.310 -1.83 -9.99  1.62   6   1.0  1.60  2.40 mis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2021-12-23 20:08:36.54 39.431 -110.326 -1.35 -9.99  1.44   7   1.0  0.50  1.60 mis   2  1.79  1.11 -137.8   2  1.91  1.14  -62.9
2021-12-23 22:03:36.15 39.426 -110.315 -1.28 -9.99  1.55   5   1.0  0.40  1.20 mis   3  1.87  1.20 -135.0   1  3.34  1.35  -88.9
2021-12-23 22:50:59.79 39.426 -110.308 -2.11 -9.99  2.33   8   2.0  1.30  1.20 mis   3  2.13  1.38 -117.3   3  2.69  0.38  -83.0
2021-12-23 22:58:50.23 39.427 -110.320 -1.20 -9.99  1.74   5   1.0  0.20  1.80 mis   2  1.90  1.22 -151.4   1  2.26  0.74 -109.3
2021-12-25 07:42:22.56 40.739 -112.080  6.35 -9.99  0.64  13   4.0  1.20  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2021-12-26 12:34:47.87 39.135 -111.647 16.83 -9.99  1.54   7   5.0  1.10  1.00  eq   1  1.43 18.85 -113.0   0  0.00  0.00    0.0
2021-12-27 16:20:58.78 39.428 -110.334 -1.28 -9.99  1.18   5   1.0  0.90  1.40 mis   1  1.83  0.91 -104.7   0  0.00  0.00    0.0
2021-12-27 17:22:17.67 39.426 -110.306 -2.19  1.95  2.63  12   2.0  1.10  0.90 mis   5  2.21  1.46 -124.4   4  2.35  1.24 -117.7
2021-12-27 20:49:15.92 39.425 -110.315 -1.21 -9.99  1.37   5   1.0  0.40  1.20 mis   2  1.82  1.16 -138.6   0  0.00  0.00    0.0
2021-12-27 21:21:05.23 39.426 -110.313 -1.38 -9.99  1.75   5   1.0  0.40  1.20 mis   1  1.85  1.12 -118.0   0  0.00  0.00    0.0
2021-12-28 00:24:42.71 39.428 -110.324 -1.22 -9.99  1.23   5   0.0  0.20  1.80 mis   3  2.65  0.93  -96.6   0  0.00  0.00    0.0
2021-12-28 02:48:27.63 39.425 -110.313 -1.39 -9.99  2.13   7   1.0  0.30  0.90 mis   4  2.16  1.41 -133.3   3  2.11  2.30  -95.7
2021-12-28 04:48:41.10 39.426 -110.302 -2.24 -9.99  1.72   7   2.0  1.40  1.20 mis   4  1.79  1.53 -126.3   0  0.00  0.00    0.0
2021-12-28 18:57:13.48 39.423 -110.305 -2.11 -9.99  2.24  10   2.0  1.20  1.00 mis   5  1.99  1.61 -118.1   3  2.16  1.09  -97.4
2021-12-29 12:11:53.49 41.049 -111.527 12.21  1.76  1.65  30  13.0  0.50  0.30  eq  19  2.15  7.02 -120.0  13  2.30 12.22 -118.3
2021-12-29 12:12:34.17 39.432 -110.318 -1.42 -9.99  1.00   7   1.0  0.60  3.10 mis   2  1.60  1.21 -172.0   0  0.00  0.00    0.0
2021-12-30 21:57:40.94 39.425 -110.312 -1.54 -9.99  1.57   5   1.0  0.50  1.20 mis   2  1.90  1.04 -104.8   0  0.00  0.00    0.0
2022-01-01 01:36:11.09 38.473 -112.477 12.08  1.89  1.74  24  15.0  0.60  0.40  eq  23  2.19  8.19 -121.7  16  2.38  9.83 -101.4
2022-01-02 05:24:42.20 40.742 -112.042  9.33 -9.99  0.90  13   2.0  0.70  0.30  eq   6  1.77 16.05  -90.3   0  0.00  0.00    0.0
2022-01-03 01:44:23.75 40.726 -112.073  7.27 -9.99  0.44  14   3.0  0.70  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2022-01-03 18:48:11.38 39.420 -110.304 -2.23  1.87  2.47  14   2.0  1.00  0.60 mis   5  2.16  1.31 -132.5   6  2.30  1.53  -85.7
2022-01-03 20:06:21.44 39.424 -110.308 -1.56 -9.99  1.42   5   1.0  0.90  1.60 mis   2  1.97  0.67 -135.1   0  0.00  0.00    0.0
2022-01-03 22:37:25.50 39.421 -110.305 -2.03 -9.99  1.86   9   2.0  1.00  0.90 mis   3  1.86  1.14 -126.1   1  1.84  1.90 -129.0
2022-01-04 05:16:17.69 39.426 -110.308 -2.13  2.10  2.91  11   2.0  0.90  0.80 mis   9  2.47  0.86 -111.6   8  3.07  0.37  -85.8
2022-01-04 06:08:50.87 39.424 -110.312 -1.38 -9.99  2.13   7   1.0  0.30  0.70 mis   2  2.23  0.71 -109.8   1  1.38  3.48  -75.5
2022-01-04 07:09:51.87 39.425 -110.311 -1.42 -9.99  1.82   7   1.0  0.50  1.10 mis   5  2.32  0.80 -118.5   1  1.57  6.53  -74.6
2022-01-04 16:00:10.61 39.425 -110.316 -1.38 -9.99  2.07   8   1.0  0.20  0.70 mis   3  2.03  1.40 -127.8   1  2.26  1.47 -126.5
2022-01-04 21:45:19.69 39.421 -110.309 -1.77 -9.99  2.30   8   1.0  0.90  1.10 mis   4  2.00  1.31 -122.5   0  0.00  0.00    0.0
2022-01-04 22:14:55.79 39.425 -110.315 -1.22 -9.99  1.17   5   1.0  0.60  1.50 mis   2  1.84  0.94 -118.5   0  0.00  0.00    0.0
2022-01-04 23:27:51.13 40.738 -112.037  8.47 -9.99  1.00  23   1.0  0.70  0.30  eq   3  1.70  3.60 -112.7   1  2.00 24.63 -131.1
2022-01-05 00:20:57.26 39.427 -110.315 -1.42 -9.99  2.04   8   1.0  0.30  0.80 mis   5  2.19  1.27 -113.9   4  2.56  1.19 -107.3
2022-01-05 04:00:29.65 39.426 -110.320 -1.30 -9.99  1.80   6   1.0  0.20  0.80 mis   2  2.31  0.58 -108.0   1  2.15  2.17  -88.6
2022-01-05 16:17:53.37 39.425 -110.312 -1.33 -9.99  2.02   5   1.0  0.50  1.30 mis   3  2.09  0.93 -140.2   1  1.55  7.25  -62.0
2022-01-05 19:22:51.38 39.424 -110.314 -1.37 -9.99  2.02   5   1.0  0.50  1.10 mis   2  1.98  1.30 -136.6   1  1.62  5.51  -84.6
2022-01-06 00:18:53.11 39.424 -110.313 -1.36 -9.99  2.37   5   1.0  0.50  1.20 mis   2  2.29  2.18  -87.7   2  1.72  9.23  -29.9
2022-01-06 03:17:27.35 39.423 -110.311 -1.45 -9.99  1.54   6   1.0  0.50  0.90 mis   3  2.04  0.75 -110.7   1  1.84  2.91 -109.2
2022-01-06 17:37:28.71 39.426 -110.313 -1.41 -9.99  2.11   8   1.0  0.30  0.80 mis   4  2.00  1.58 -130.3   3  2.77  0.64  -45.9
2022-01-06 19:52:42.96 39.425 -110.316 -1.37 -9.99  2.19  18   1.0  0.10  0.50 mis   4  2.42  0.87 -102.6   4  2.43  0.98 -101.7
2022-01-06 21:26:29.19 39.425 -110.316 -1.27 -9.99  1.49   8   1.0  0.30  1.00 mis   3  1.91  1.25 -130.7   1  1.75  2.12  -58.9
2022-01-06 21:58:44.80 38.194 -112.573  9.47 -9.99  1.34  16  11.0  1.00  0.40  eq   9  1.91  6.94 -123.4   2  2.32  4.56 -101.0
2022-01-06 22:42:47.28 39.425 -110.315 -1.31 -9.99  1.64   7   1.0  0.30  0.90 mis   1  2.04  1.85 -116.9   0  0.00  0.00    0.0
2022-01-07 00:16:03.65 39.423 -110.309 -1.62 -9.99  2.20   8   1.0  0.50  0.80 mis   2  2.26  2.68  -89.1   1  2.58  2.96  -38.4
2022-01-07 01:43:45.84 39.423 -110.305 -2.17  1.67  2.25   9   2.0  1.30  1.10 mis   4  2.16  1.02 -121.5   4  2.73  0.57  -68.9
2022-01-07 10:55:48.53 40.745 -112.046  7.90  0.89  0.95  30   2.0  0.70  0.30  eq   7  1.65 11.92 -108.5   1  2.00 33.92 -134.7
2022-01-09 08:53:05.40 39.423 -110.305 -2.20 -9.99  1.91   7   2.0  1.50  1.20 mis   5  1.89  1.91 -120.5   1  2.24  1.06  -63.7
2022-01-10 17:28:38.30 39.428 -110.324 -1.15 -9.99  0.98   6   0.0  0.30  1.80 mis   2  1.80  0.91 -105.1   0  0.00  0.00    0.0
2022-01-10 17:53:04.15 39.426 -110.325 -1.23 -9.99  1.75   6   0.0  0.20  1.60 mis   3  2.00  1.61 -136.3   1  1.93  3.42 -105.9
2022-01-10 19:01:22.30 39.423 -110.313 -1.30 -9.99  1.67  10   1.0  0.30  0.70 mis   3  1.89  1.73 -145.2   1  1.56  3.87  -99.6
2022-01-10 19:26:09.40 39.424 -110.312 -1.33 -9.99  1.87  11   1.0  0.30  0.60 mis   6  2.26  1.39 -109.5   3  1.88 11.25  -82.4
2022-01-10 20:54:20.72 39.425 -110.298 -2.93  2.42  2.92  17   2.0  2.00  0.70 mis   8  2.42  1.60 -106.3   7  2.73  0.85  -91.6
2022-01-11 02:13:01.43 39.421 -110.307 -1.75 -9.99  1.87   8   2.0  0.90  1.10 mis   5  2.32  1.06 -103.5   2  2.05  3.53  -35.0
2022-01-11 03:17:53.86 39.424 -110.308 -1.97 -9.99  1.69   8   2.0  1.10  1.20 mis   3  1.68  1.86 -140.4   0  0.00  0.00    0.0
2022-01-11 06:19:11.69 39.422 -110.311 -1.69 -9.99  1.74   7   1.0  0.80  1.20 mis   6  2.08  1.22 -114.2   3  1.97  3.98  -67.8
2022-01-11 15:35:19.52 39.422 -110.308 -1.79 -9.99  1.75   8   1.0  0.90  1.10 mis   3  1.93  1.15 -116.9   0  0.00  0.00    0.0
2022-01-11 16:27:45.36 39.421 -110.310 -1.69 -9.99  1.58   7   1.0  1.00  1.30 mis   3  1.94  1.20 -136.4   0  0.00  0.00    0.0
2022-01-11 17:52:25.86 39.425 -110.319 -1.20 -9.99  1.13   6   1.0  0.20  1.20 mis   2  2.06  0.66 -129.2   0  0.00  0.00    0.0
2022-01-11 17:53:59.30 39.416 -110.319 -0.95 -9.99  0.84   5   1.0  0.30  1.50 mis   1  1.89  0.53 -126.0   1  2.86  4.14  -93.9
2022-01-11 18:25:40.15 39.425 -110.308 -2.24 -9.99  1.27   8   1.0  0.80  0.60 mis   2  1.53  1.05 -136.2   0  0.00  0.00    0.0
2022-01-11 18:30:13.08 39.425 -110.320 -1.24 -9.99  1.62   6   0.0  0.20  1.00 mis   2  2.15  0.76 -144.2   0  0.00  0.00    0.0
2022-01-11 20:38:03.96 39.425 -110.311 -1.35 -9.99  1.37   7   1.0  0.50  1.10 mis   2  1.80  1.40 -137.6   0  0.00  0.00    0.0
2022-01-11 21:15:09.02 39.419 -110.302 -2.45  1.73  2.27  11   2.0  1.80  0.70 mis   5  2.00  1.40 -123.8   4  2.11  1.51  -94.3
2022-01-11 21:18:57.43 39.426 -110.313 -1.52 -9.99  1.57   7   1.0  0.30  0.90 mis   2  1.95  1.00 -137.1   1  1.99  0.86  -42.2
2022-01-12 04:46:57.04 39.425 -110.322 -1.12 -9.99  1.13   5   0.0  0.20  1.20 mis   2  1.93  0.68 -125.4   0  0.00  0.00    0.0
2022-01-12 06:12:10.61 39.425 -110.307 -2.07  1.64  2.15  16   2.0  0.80  0.60 mis   6  2.02  1.65 -121.0   7  1.94  2.82  -77.2
2022-01-12 20:59:18.95 39.428 -110.330 -1.41 -9.99  1.68  11   1.0  0.30  0.70 mis   2  1.89  1.82 -136.5   2  1.55  7.87  -72.0
2022-01-13 01:47:09.22 39.423 -110.311 -1.57 -9.99  1.56  12   1.0  0.50  0.70 mis   2  1.78  2.37 -124.8   1  2.59  0.29 -106.3
2022-01-13 03:02:02.68 39.421 -110.306 -2.12 -9.99  1.62   8   2.0  1.40  1.30 mis   2  1.77  1.98 -122.8   0  0.00  0.00    0.0
2022-01-13 03:09:25.65 39.422 -110.307 -1.72 -9.99  1.47   7   2.0  0.90  1.00 mis   2  1.73  1.60 -138.1   1  1.67  1.63  -93.9
2022-01-13 05:50:37.14 39.422 -110.304 -2.18  1.62  2.10  13   2.0  1.10  0.80 mis   7  2.03  1.89 -114.7   4  2.01  1.70  -98.2
2022-01-13 06:14:16.06 39.422 -110.308 -1.68 -9.99  1.50   8   1.0  0.90  1.10 mis   2  1.83  1.46 -140.1   2  1.37  5.04  -64.5
2022-01-13 16:15:57.41 39.423 -110.310 -1.67 -9.99  1.55   7   1.0  0.80  1.10 mis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2022-01-13 17:16:11.89 39.426 -110.323 -1.15 -9.99  1.09   6   0.0  0.20  1.10 mis   2  1.87  1.19 -109.3   0  0.00  0.00    0.0
2022-01-13 17:30:42.26 39.420 -110.305 -1.94  1.63  2.06  11   2.0  0.90  0.80 mis   7  2.05  2.00 -116.7   5  2.04  2.13 -101.6
2022-01-13 20:43:38.14 39.422 -110.307 -1.80 -9.99  1.61   9   2.0  0.90  1.00 mis   2  1.78  1.73 -123.6   1  2.88  0.15  -98.2
2022-01-13 20:49:11.30 39.418 -110.308 -2.12 -9.99  1.84  12   2.0  0.70  0.60 mis   3  1.81  1.56 -136.7   2  1.65  4.26  -78.5
2022-01-13 20:53:42.27 39.427 -110.317 -1.43 -9.99  1.94  11   1.0  0.20  0.60 mis   3  1.97  1.65 -136.5   4  2.22  1.12  -94.4
2022-01-13 21:37:37.83 39.425 -110.313 -1.54 -9.99  1.88  14   1.0  0.40  0.80 mis   3  1.88  1.69 -142.1   3  2.00  1.12 -104.6
2022-01-14 00:23:24.94 39.421 -110.310 -1.73 -9.99  1.88   7   1.0  0.90  1.10 mis   3  1.87  1.67 -137.6   2  1.90  1.42  -98.8
2022-01-14 02:38:07.30 39.421 -110.303 -2.26  2.02  2.55  12   2.0  1.90  0.70 mis   7  2.22  1.04 -127.5   8  2.54  0.71  -85.4
2022-01-14 02:59:15.95 39.422 -110.312 -1.52 -9.99 -9.99   5   1.0  0.70  1.20 mis   6  2.20  1.63 -100.7   2  2.10  8.00  -58.2
2022-01-14 03:07:40.27 39.423 -110.312 -1.43 -9.99  1.76   7   1.0  0.40  0.90 mis   2  1.99  1.39 -118.7   2  3.17  0.14  -65.8
2022-01-15 22:14:48.09 37.024 -112.918 19.66  1.85  1.91  17   9.0  0.60  0.40  eq  12  2.13 11.98 -124.3  10  2.25 17.08  -97.7
2022-01-16 00:31:45.66 40.749 -112.078  8.69 -9.99  1.19  40   4.0  0.50  0.30  eq  11  1.83  9.21 -113.7   3  2.04 13.32 -101.0
2022-01-16 10:17:06.67 40.730 -112.044  5.75 -9.99  0.72  18   1.0  0.60  0.30  eq   1  1.56 27.95  -95.5   0  0.00  0.00    0.0
2022-01-17 13:44:35.24 38.484 -112.843  2.42 -9.99  0.46  11   3.0  0.90  0.30  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2022-01-17 18:13:35.40 39.422 -110.309 -1.82  1.68  2.28   8   1.0  0.90  1.10 mis   2  2.13  1.28 -134.3   3  2.32  1.29  -80.9
2022-01-17 19:20:09.93 39.422 -110.300 -2.52  1.77  2.10  10   2.0  1.90  0.80 mis   8  2.10  1.84 -105.0   6  2.04  3.18  -69.7
2022-01-18 00:45:02.55 40.696 -112.100 11.69 -9.99  0.78  17   2.0  0.70  0.40  eq   2  1.64  3.58 -132.1   0  0.00  0.00    0.0
2022-01-18 01:45:24.37 37.191 -112.874 21.24  1.48  1.39  13  20.0  0.90  0.60  eq   6  2.02  6.64 -100.3   1  1.95 20.51 -114.4
2022-01-18 06:49:20.12 39.424 -110.308 -2.03  1.66  2.06  10   1.0  1.10  1.00 mis   5  2.04  1.38 -120.0   2  1.83  4.77  -95.7
2022-01-18 17:41:54.67 39.425 -110.315 -1.27 -9.99  1.69   7   1.0  0.30  1.00 mis   4  2.03  1.18 -120.0   1  1.75  2.78 -136.5
2022-01-18 21:41:53.12 39.425 -110.319 -1.21 -9.99  1.13   5   1.0  0.30  1.70 mis   2  1.93  1.14 -119.9   0  0.00  0.00    0.0
2022-01-19 00:57:46.80 39.428 -110.320 -1.43  2.14  2.60  21   1.0  0.20  0.40 mis  10  2.51  1.10 -118.3   9  2.65  1.10 -102.1
2022-01-19 01:10:10.37 39.421 -110.309 -1.96 -9.99  1.87   7   1.0  1.10  1.10 mis   2  1.84  1.72 -130.3   2  2.26  0.98  -44.1
2022-01-19 04:25:07.15 40.732 -112.050  4.74 -9.99  0.63  24   1.0  0.50  0.30  eq   1  1.61 29.70 -110.6   0  0.00  0.00    0.0
2022-01-19 18:59:36.18 39.423 -110.304 -2.26  1.75  2.18  14   2.0  1.40  0.50 mis   2  2.13  1.44 -106.0   2  2.75  0.33 -104.5
2022-01-19 20:31:04.41 39.419 -110.306 -2.09 -9.99  1.44   7   2.0  1.20  1.10 mis   3  1.75  1.03 -119.3   0  0.00  0.00    0.0
2022-01-19 22:42:14.34 39.422 -110.306 -2.04 -9.99  2.06   8   2.0  1.40  1.30 mis   4  1.77  2.37 -103.5   1  2.58  0.84  -23.8
2022-01-20 01:13:24.19 39.419 -110.304 -2.17 -9.99  1.86   6   2.0  1.40  1.10 mis   2  1.90  1.17 -123.1   1  2.12  0.62  -76.5
2022-01-20 05:24:03.18 39.420 -110.303 -2.18 -9.99  2.09   7   2.0  1.40  1.10 mis   2  1.94  1.12 -107.0   1  1.98  3.00  -98.9
2022-01-20 19:37:13.67 39.424 -110.317 -1.27 -9.99  1.53  11   1.0  0.20  0.60 mis   2  1.90  1.49 -127.4   2  1.76  1.58  -78.0
2022-01-20 19:42:14.95 39.425 -110.316 -1.55  2.03  2.53  22   1.0  0.20  0.50 mis   8  2.34  1.48 -122.2   7  2.46  1.58 -107.6
2022-01-20 20:44:38.42 39.424 -110.313 -1.50 -9.99  1.99  10   1.0  0.30  0.70 mis   2  2.10  1.91 -123.5   2  2.49  0.47  -96.0
2022-01-20 22:02:02.41 39.425 -110.317 -1.27 -9.99  1.35   6   1.0  0.20  1.00 mis   2  1.89  1.85  -97.8   0  0.00  0.00    0.0
2022-01-21 01:01:04.98 39.420 -110.309 -1.59 -9.99  1.67   7   1.0  0.80  1.20 mis   2  1.88  1.47 -133.1   1  2.49  0.40 -125.7
2022-01-21 04:47:06.02 39.420 -110.310 -1.62 -9.99  1.63   7   1.0  0.80  1.20 mis   2  1.90  1.12 -138.6   0  0.00  0.00    0.0
2022-01-21 18:25:45.30 39.416 -110.302 -2.23  1.71  2.28  19   2.0  0.50  0.50 mis   4  2.03  1.53 -100.2   3  2.50  0.58 -104.7
2022-01-21 19:33:33.69 39.427 -110.320 -1.33 -9.99  1.55  10   1.0  0.20  1.00 mis   2  1.85  1.36 -150.2   1  1.58  3.38 -134.4
2022-01-21 20:57:48.57 39.431 -110.339 -1.56 -9.99  1.26   6   1.0  1.20  1.40 mis   2  1.80  0.98 -119.5   0  0.00  0.00    0.0
2022-01-21 22:49:20.89 39.417 -110.311 -1.45 -9.99  1.79   8   1.0  0.50  0.80 mis   2  1.92  2.19 -112.3   1  1.58  8.95  -27.3
2022-01-21 23:18:01.17 39.417 -110.298 -3.12 -9.99  1.43  10   2.0  1.50  0.70 mis   2  1.75  1.38 -118.3   0  0.00  0.00    0.0
2022-01-22 01:11:13.44 39.421 -110.309 -1.81 -9.99  1.44   8   1.0  0.90  1.10 mis   2  1.75  1.28 -140.4   1  1.13  8.68  -91.6
2022-01-24 16:02:11.98 39.418 -110.305 -2.07 -9.99  1.76   6   2.0  1.40  1.20 mis   2  1.83  2.03 -109.3   1  2.23  0.48 -100.9
2022-01-24 19:04:33.45 39.423 -110.305 -2.08 -9.99  1.90  12   2.0  0.80  0.80 mis   5  1.79  1.59 -128.1   4  1.66 13.81  -89.8
2022-01-24 20:24:23.76 39.429 -110.323 -1.74  1.79  2.21  19   1.0  0.30  0.50 mis   4  2.15  1.77 -124.3   4  2.37  1.07  -97.8
2022-01-24 20:33:43.42 39.426 -110.322 -1.26 -9.99  1.69  12   0.0  0.10  0.80 mis   3  1.93  1.76 -126.1   2  1.93  1.55  -98.8
2022-01-24 20:58:18.29 38.492 -112.838 -0.11 -9.99  0.26  14   1.0  0.20  0.20 gis   1  2.88  0.81 -148.6   2  3.58  2.87 -136.1
2022-01-24 22:35:13.81 39.424 -110.311 -1.84  2.07  2.52  17   1.0  0.40  0.60 mis   7  2.26  1.95  -96.7   8  2.48  1.30  -88.2
2022-01-25 02:45:17.75 39.245 -112.092 14.05 -9.99  1.20  12   9.0  0.80  0.60  eq   2  1.58  3.88  -86.4   1  2.02  4.57  -90.8
2022-01-25 05:18:35.05 39.425 -110.307 -1.71 -9.99  1.69  12   2.0  0.40  0.70 mis   3  1.98  1.26 -113.1   1  1.73  8.33  -99.9
2022-01-25 07:26:35.35 39.425 -110.315 -1.42 -9.99  1.67  13   1.0  0.20  0.50 mis   4  1.90  1.73 -137.7   3  1.88  2.21 -101.3
2022-01-25 16:05:18.80 39.422 -110.315 -1.40 -9.99  1.71  10   1.0  0.20  0.60 mis   2  1.96  1.33 -142.4   0  0.00  0.00    0.0
2022-01-25 16:27:34.18 39.418 -110.306 -2.08  1.88  2.28  14   2.0  0.70  0.60 mis   4  2.04  2.09 -112.7   5  2.25  1.45  -94.2
2022-01-26 00:48:03.51 39.423 -110.307 -1.93  1.73  2.09  21   2.0  0.50  0.50 mis   4  2.07  2.37 -125.1   6  1.96  3.79  -77.5
2022-01-26 16:49:23.73 39.420 -110.306 -1.83 -9.99  1.56   6   2.0  1.20  1.30 mis   3  1.70  1.72 -138.2   1  1.88  1.05 -109.9
2022-01-26 21:27:50.71 39.423 -110.314 -1.34 -9.99  1.53  10   1.0  0.20  0.50 mis   2  1.96  2.03 -113.0   2  2.69  0.27  -94.3
2022-01-26 22:58:44.07 39.426 -110.322 -1.21 -9.99  1.27   6   0.0  0.20  1.50 mis   2  1.69  1.66 -149.7   0  0.00  0.00    0.0
2022-01-27 01:15:40.16 38.480 -112.844 -0.14  0.75  0.39  11   1.0  0.20  0.30 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2022-01-27 03:50:56.44 39.422 -110.305 -2.14 -9.99  1.51   8   2.0  1.40  1.20 mis   5  1.74  1.34 -137.0   3  1.62  2.76  -94.1
2022-01-27 05:10:19.26 39.419 -110.307 -1.99 -9.99  1.70   6   2.0  1.20  1.20 mis   4  1.78  1.75 -116.7   3  1.67  4.31  -75.4
2022-01-27 17:09:40.07 39.427 -110.331 -1.32 -9.99  1.74   5   1.0  0.70  1.70 mis   2  1.93  1.64 -112.8   1  1.42 13.48  -61.3
2022-01-27 18:57:34.92 39.419 -110.303 -2.52 -9.99  1.68   8   2.0  1.70  0.60 mis   2  1.85  1.35 -119.7   1  1.94  0.68  -84.8
2022-01-27 19:02:15.23 39.425 -110.315 -1.39 -9.99  1.60   9   1.0  0.30  0.70 mis   2  1.87  1.67 -129.9   1  2.13  0.75 -104.1
2022-01-27 21:04:21.35 39.422 -110.306 -1.85 -9.99  1.71   8   2.0  0.70  0.90 mis   2  1.85  1.70 -125.1   2  1.50  4.19  -83.4
2022-01-27 21:43:18.25 39.424 -110.308 -1.86 -9.99  1.20   5   2.0  1.40  1.60 mis   1  1.71  0.86 -107.8   0  0.00  0.00    0.0
2022-01-28 01:46:02.77 39.418 -110.307 -1.99 -9.99  1.53   6   2.0  1.20  1.20 mis   3  1.67  1.31 -151.2   2  1.67  1.16 -111.2
2022-01-28 03:11:19.37 39.420 -110.307 -2.01 -9.99  1.55   7   2.0  1.20  1.40 mis   2  1.86  1.72 -106.1   0  0.00  0.00    0.0
2022-01-28 03:55:02.90 39.418 -110.303 -2.48  1.76  2.17  12   2.0  1.90  0.80 mis   6  1.97  1.49 -114.8   5  2.13  1.35 -101.3
2022-01-29 06:11:55.29 38.323 -112.601  4.98  2.36  2.24  28   6.0  0.90  0.40  eq  30  2.57  5.31 -148.3  27  2.67  8.05 -139.0
2022-01-30 11:58:24.66 40.729 -112.028  6.31 -9.99  0.47  17   1.0  0.70  0.40  eq   0  0.00  0.00    0.0   1  2.28  8.10 -123.0
2022-01-30 17:28:18.20 37.554 -113.055  9.89  1.01  1.22  13   5.0  0.70  0.60  eq   5  1.48  9.78 -123.5   0  0.00  0.00    0.0
2022-01-31 04:10:35.34 40.702 -112.085 10.86  1.85  1.77  43   2.0  0.50  0.30  eq  24  2.31  6.33 -144.3  16  2.51  9.35 -125.1
2022-01-31 04:12:02.89 39.422 -110.300 -2.44  1.75  2.20  13   2.0  1.60  0.60 mis   3  2.01  2.33 -127.0   4  2.16  1.55  -70.0
2022-01-31 04:58:27.06 38.483 -112.840  0.81 -9.99  0.62  19   1.0  0.90  0.30 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2022-01-31 07:05:22.00 39.422 -110.306 -2.19 -9.99  1.58  14   2.0  0.70  0.60 mis   3  1.71  1.86 -112.7   0  0.00  0.00    0.0
2022-01-31 16:33:21.30 39.437 -110.331 -3.38 -9.99  1.66   8   1.0  1.00  0.60 mis   2  1.89  0.60 -127.9   0  0.00  0.00    0.0
2022-01-31 17:31:16.70 39.421 -110.302 -2.39 -9.99  2.34  20   2.0  0.90  0.40 mis   8  2.18  1.85 -109.9   6  2.20  2.06  -90.2
2022-02-01 11:58:31.26 40.719 -112.063  7.65 -9.99  0.53   9   4.0  1.50  0.60  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2022-02-01 12:31:48.95 39.419 -110.305 -2.20 -9.99  1.55   7   2.0  1.40  1.10 mis   4  1.73  1.35 -129.8   2  1.56  2.73 -107.5
2022-02-01 20:51:04.82 39.421 -110.306 -1.91  1.61  2.00  12   2.0  0.80  0.80 mis   4  1.94  1.58 -113.2   4  2.15  1.09  -89.4
2022-02-01 20:58:02.39 39.419 -110.304 -2.37 -9.99  1.70   9   2.0  1.50  0.50 mis   2  1.81  1.92 -127.1   3  1.82  1.93  -90.3
2022-02-01 22:27:15.99 39.424 -110.316 -1.22 -9.99  0.92   5   1.0  0.50  1.70 mis   1  1.57  1.21 -125.0   0  0.00  0.00    0.0
2022-02-02 12:44:43.08 41.608 -111.692 10.77  1.63  1.52  29  11.0  1.10  0.30  eq  15  2.14  4.53 -114.8   7  2.03 10.27 -107.4
2022-02-02 18:24:02.43 39.424 -110.319 -1.27 -9.99  1.54   9   1.0  0.20  0.60 mis   2  1.92  1.38 -123.4   2  2.17  0.76  -93.4
2022-02-02 18:32:21.66 39.421 -110.308 -1.90 -9.99  1.83  12   1.0  0.70  0.80 mis   2  1.86  2.45 -127.9   2  1.98  1.08 -106.2
