   Date       Time      Lat     Lon     Dep  Tag   F1    F2    F3    F4     F5    F6    F7     F8    F9   F10   F11   F12
2019-07-31 05:30:28.01 38.160 -113.118  9.70  eq  0.16  0.46  0.36 -133.9 -150.1 16.79 16.70 -0.60 -0.47 -0.43 -0.06  0.17
2019-08-08 14:43:24.55 37.535 -113.123 12.68  eq  0.43  1.47  0.95 -120.3 -124.3 17.52 15.07  0.01  0.11  0.12  0.21  0.07
2019-08-18 13:59:31.20 40.454 -111.334 13.51  eq  0.09  0.61  0.58  -88.2 -125.4 15.99 14.10 -0.40 -0.50 -0.41  0.10  0.10
2019-08-29 18:14:52.20 39.406 -110.309 -1.35 mis -0.31  0.09  0.12  -96.9 -101.5 14.27 14.99 -0.65 -0.57 -0.42  0.38  0.51
2019-09-01 13:33:09.44 38.566 -112.196  6.81  eq  0.07  0.80  0.57 -114.3 -126.1 16.11 14.46 -0.38 -0.29 -0.16 -0.05  0.07
2019-09-01 13:53:29.42 38.567 -112.195  7.22  eq  0.02  0.54  0.36 -126.2 -150.5 16.18 15.27 -0.42 -0.32 -0.27  0.08  0.21
2019-09-02 03:59:21.63 37.187 -112.892 17.65  eq -0.06  0.19  0.09 -149.7 -162.2 16.64 15.93 -0.45 -0.31 -0.24  0.19  0.40
2019-09-09 23:46:27.16 39.878 -112.069  9.91  eq  0.24  0.76  0.67 -135.7 -110.9 15.92 15.04 -0.32 -0.31 -0.19 -0.02  0.15
2019-09-10 00:15:03.93 39.877 -112.077  7.59  eq  0.25  0.62  0.47 -137.7 -142.2 16.60 15.67 -0.44 -0.36 -0.24  0.10  0.30
2019-09-10 15:51:47.95 38.288 -112.587  6.70  eq  0.05  0.60  0.48  -98.0 -111.9 15.44 14.95 -0.56 -0.58 -0.41  0.12  0.23
2019-09-16 06:30:07.62 39.407 -110.306 -1.62 mis -0.16  0.15  0.13  -86.5 -110.4 13.40 14.22 -0.59 -0.52 -0.44  0.51  0.70
2019-09-18 04:26:04.13 39.407 -110.308 -1.63 mis -0.19 -0.27  0.11  -99.6  -77.9 13.23 14.40 -0.58 -0.44 -0.70  0.18  0.14
2019-09-23 06:07:38.14 39.410 -110.306 -2.20 mis -0.51 -0.72 -0.40  -78.2 -100.9 15.23 14.60 -0.76 -0.57 -0.64  0.44  0.53
2019-10-03 08:32:05.59 39.003 -111.668 20.35  eq -0.05  0.61  0.56 -136.6 -107.7 16.81 14.53 -0.50 -0.40 -0.40 -0.12  0.09
2019-10-08 07:47:57.17 39.438 -112.150  8.44  eq  0.22  1.21  0.82 -112.5 -121.4 15.41 14.33 -0.28 -0.09 -0.07  0.07  0.23
2019-10-10 04:16:37.64 39.410 -110.311 -1.25 mis -0.56 -0.42 -0.19  -96.8  -80.3 13.28 14.51 -0.79 -0.52 -0.60  0.24  0.41
2019-10-22 00:48:27.09 39.425 -111.899 14.08  eq -0.03  0.55  0.30 -107.3 -125.2 15.20 14.99 -0.16 -0.37 -0.28  0.03  0.02
2019-10-23 16:42:07.47 41.668 -111.660  7.33  eq  0.14  0.72  0.62 -120.5 -126.4 16.22 14.80 -0.62 -0.47 -0.38 -0.08  0.09
2019-11-04 00:31:12.62 40.385 -111.566 10.14  eq  0.09  0.72  0.58 -115.9 -126.3 15.55 14.98 -0.41 -0.32 -0.34  0.04  0.15
2019-11-12 00:27:49.08 38.269 -112.606  6.22  eq  0.31  0.70  0.62 -119.8 -131.6 16.24 15.21 -0.69 -0.56 -0.43 -0.10  0.21
2019-11-14 04:15:34.52 41.532 -112.190 10.19  eq -0.12  0.33  0.13 -125.4 -135.6 15.96 15.33 -0.29 -0.21 -0.14  0.21  0.37
2019-11-18 15:10:26.05 40.046 -111.745  3.17  eq -0.09  0.67  0.44  -94.6 -109.7 14.51 14.44 -0.11 -0.17 -0.11  0.34  0.37
2019-11-18 19:46:48.57 37.065 -112.908 17.97  eq -0.04  0.32  0.13 -132.4 -123.9 16.85 15.81 -0.30 -0.28 -0.22  0.03  0.05
2019-11-18 21:15:02.24 40.042 -111.742  7.38  eq -0.03  0.63  0.38 -115.0 -136.5 17.18 15.89 -0.23 -0.01  0.14 -0.03  0.36
2019-11-18 21:18:50.38 40.038 -111.750  5.45  eq  0.11  0.74  0.59 -106.1 -124.9 16.09 14.99 -0.25 -0.21 -0.18  0.02  0.19
2019-11-22 09:51:45.03 37.044 -112.889 17.28  eq  0.01  0.38  0.41 -108.5 -113.1 15.12 14.95 -0.58 -0.44 -0.37  0.10  0.30
2019-12-11 11:50:13.16 37.907 -111.817 15.24  eq  0.21  0.68  0.51 -106.6 -132.3 15.48 14.91 -0.40 -0.22 -0.22 -0.09  0.14
2019-12-11 22:00:20.28 39.415 -110.309 -1.56 mis -0.36 -0.27 -0.08  -97.2 -102.6 14.63 14.20 -0.72 -0.60 -0.74  0.51  0.55
2019-12-17 07:13:46.30 39.413 -110.306 -1.75 mis -0.23 -0.29 -0.16  -78.4  -99.4 13.67 14.61 -0.74 -0.84 -0.90  0.56  0.51
2019-12-26 12:29:06.83 41.523 -111.735 10.47  eq  0.32  1.19  0.96 -104.9 -109.3 15.04 14.32 -0.29 -0.28 -0.25  0.27  0.24
2019-12-29 17:43:45.23 41.059 -111.209 19.60  eq -0.02  0.34  0.22 -116.9 -134.3 16.32 15.63 -0.47 -0.35 -0.31 -0.01  0.10
2020-01-03 22:38:48.76 37.206 -113.182 21.97  eq  0.13  0.53  0.31 -113.6 -114.3 16.57 15.63 -0.47 -0.32 -0.28 -0.02  0.09
2020-01-04 07:45:01.93 38.876 -111.550 19.26  eq  0.19  0.50  0.42 -122.2 -145.8 16.22 15.38 -0.52 -0.43 -0.40  0.05  0.22
2020-01-04 08:29:53.86 38.883 -111.556 21.24  eq -0.05  0.53  0.31 -123.4 -123.9 16.33 15.13 -0.41 -0.36 -0.33 -0.05  0.06
2020-01-20 16:18:38.82 36.963 -112.896 17.50  eq  0.32  0.38  0.30 -129.7 -130.2 16.85 16.04 -0.48 -0.38 -0.34  0.17  0.16
2020-01-22 16:50:42.13 37.597 -113.312  9.97  eq  0.23  0.45  0.42 -111.9 -131.4 17.66 15.57 -0.66 -0.47 -0.49  0.22  0.41
2020-02-15 16:25:14.66 39.377 -112.074 12.54  eq  0.21  0.68  0.64 -115.0 -114.9 15.90 15.17 -0.44 -0.37 -0.32 -0.00  0.19
2020-02-16 01:00:05.43 36.970 -113.508  9.10  eq  0.21  0.48  0.44 -131.9 -130.3 15.59 14.92 -0.49 -0.30 -0.24  0.25  0.49
2020-02-25 01:54:51.32 41.659 -112.449  4.01  eq  0.16  0.67  0.61  -88.2 -117.2 15.67 15.09 -0.67 -0.50 -0.41 -0.01  0.10
2020-03-18 13:15:11.48 40.755 -112.058  8.94  eq -0.74 -0.43 -0.79  -92.4  -95.1 17.26 16.33 -0.48 -0.46 -0.39  0.28  0.39
2020-03-18 13:22:02.06 40.755 -112.046  8.55  eq -0.92 -0.71 -0.86 -125.2 -128.2 16.29 15.97 -0.39 -0.29 -0.26  0.46  0.57
2020-03-18 13:23:19.86 40.752 -112.094 11.11  eq -0.51 -0.40 -0.55 -115.5 -113.2 17.24 16.54 -0.34 -0.30 -0.28  0.22  0.36
2020-03-18 13:29:55.65 40.749 -112.056  9.66  eq -0.71 -0.37 -0.52 -124.1 -116.3 16.00 15.94 -0.38 -0.28 -0.26  0.35  0.46
2020-03-18 13:32:29.85 40.756 -112.051  9.53  eq -0.71 -0.48 -0.67 -135.4 -149.5 16.41 16.18 -0.40 -0.29 -0.26  0.52  0.66
2020-03-18 13:36:24.34 40.754 -112.072  7.29  eq  0.33  2.09  1.84 -112.2 -130.1 16.28 16.12 -0.16 -0.02  0.05  0.55  0.61
2020-03-18 13:36:38.07 40.750 -112.066  9.57  eq -0.44 -0.26 -0.39 -139.1 -151.1 16.71 16.17 -0.36 -0.23 -0.17  0.46  0.60
2020-03-18 13:47:44.49 40.749 -112.056  8.93  eq -0.79  0.79  0.38  -93.6 -118.8 16.31 15.72 -0.18 -0.16 -0.08  0.40  0.25
2020-03-18 13:48:01.21 40.722 -112.089 11.02  eq -0.23  0.13 -0.05 -138.8 -144.7 16.29 16.40 -0.42 -0.33 -0.23  0.28  0.45
2020-03-18 13:52:03.78 40.745 -112.070  7.79  eq  0.05  1.24  1.07  -88.3 -117.4 15.53 15.35 -0.40 -0.35 -0.28  0.23  0.28
2020-03-18 13:54:29.86 40.740 -112.067 10.01  eq  0.58  1.23  1.17  -75.4 -114.3 15.54 15.70 -0.29 -0.32 -0.33  0.50  0.27
2020-03-18 14:01:46.07 40.766 -112.064  9.52  eq -0.42  2.29  1.73 -120.8 -149.1 16.42 15.86  0.17  0.11  0.03  0.81  0.49
2020-03-18 14:05:04.67 40.755 -112.067  9.12  eq -0.61 -0.19 -0.59 -118.4 -103.2 15.97 16.11 -0.38 -0.33 -0.28  0.37  0.41
2020-03-18 14:06:12.19 40.727 -112.085 10.70  eq -0.64 -0.42 -0.63 -136.6 -130.9 16.91 16.41 -0.53 -0.46 -0.33  0.18  0.27
2020-03-18 14:07:53.20 40.758 -112.073  9.71  eq -0.24  0.01 -0.02 -137.1 -120.5 16.11 16.17 -0.49 -0.53 -0.60  0.32  0.24
2020-03-18 14:10:52.57 40.769 -112.057  9.27  eq -0.47 -0.09 -0.22 -114.0 -127.8 16.25 15.89 -0.41 -0.25 -0.24  0.35  0.47
2020-03-18 14:33:37.88 40.747 -112.078  8.79  eq -0.19  1.83  1.54 -116.3 -132.2 15.96 15.97 -0.11  0.05  0.05  0.34  0.27
2020-03-18 14:33:53.08 40.743 -112.077 10.05  eq -0.26  0.09 -0.05 -139.7 -140.4 16.94 16.08 -0.32 -0.21 -0.14  0.20  0.36
2020-03-18 14:41:58.70 40.763 -112.052  8.92  eq -0.09  0.44  0.44 -125.7 -132.3 16.15 15.34 -0.41 -0.36 -0.22  0.06  0.31
2020-03-18 14:46:06.01 40.754 -112.061  9.51  eq -0.03  1.55  1.35 -106.8 -130.8 16.27 15.84 -0.22 -0.18 -0.09  0.26  0.35
2020-03-18 14:46:17.65 40.764 -112.059  8.90  eq -0.15  0.26  0.15 -131.6 -137.6 16.40 15.68 -0.37 -0.36 -0.22  0.25  0.37
2020-03-18 14:52:40.34 40.751 -112.054  8.40  eq -0.35  0.11  0.00 -124.6 -131.3 15.84 15.77 -0.46 -0.47 -0.34  0.22  0.34
2020-03-18 14:57:41.43 40.755 -112.047  8.32  eq -0.22 -0.06 -0.17 -138.5 -148.6 16.21 16.00 -0.50 -0.40 -0.31  0.40  0.58
2020-03-18 15:09:42.93 40.737 -112.064 10.06  eq -0.14  0.51  0.30 -133.4 -123.2 15.81 16.20 -0.45 -0.35 -0.20  0.14  0.23
2020-03-18 15:10:49.31 40.748 -112.039  9.06  eq -0.10  0.27  0.25 -119.1 -146.3 16.39 15.93 -0.64 -0.56 -0.44  0.04  0.18
2020-03-18 15:12:29.17 40.748 -112.045  9.12  eq -0.27  0.27  0.18 -123.0 -122.9 15.65 15.67 -0.47 -0.49 -0.33  0.04  0.07
2020-03-18 15:23:45.23 40.783 -112.082  9.06  eq -0.34  0.17 -0.04 -120.2 -134.2 16.09 15.86 -0.37 -0.32 -0.25  0.17  0.25
2020-03-18 15:28:54.38 40.763 -112.059  7.69  eq -0.01  0.53  0.52  -90.5  -96.6 16.05 14.84 -0.50 -0.42 -0.23 -0.06  0.18
2020-03-18 15:32:18.38 40.742 -112.065  8.67  eq -0.26  0.47  0.25 -100.0 -143.3 16.65 16.06 -0.61 -0.57 -0.48 -0.09  0.03
2020-03-18 15:39:24.64 40.754 -112.058  8.53  eq -0.26  0.23  0.12 -121.5 -141.3 15.84 15.60 -0.41 -0.32 -0.31  0.35  0.45
2020-03-18 15:46:44.48 40.751 -112.055  8.80  eq -0.40  0.95  0.80  -91.8 -133.4 15.45 15.74 -0.30 -0.39 -0.30  0.27  0.29
2020-03-18 15:46:55.91 40.756 -112.049  8.50  eq -0.21  0.15  0.07 -109.9 -120.4 16.00 15.38 -0.41 -0.33 -0.26  0.18  0.32
2020-03-18 15:49:31.23 40.767 -112.082  9.69  eq  0.09  0.59  0.55 -110.1 -117.2 16.82 15.83 -0.50 -0.43 -0.34 -0.01  0.17
2020-03-18 15:58:29.22 40.750 -112.035  9.31  eq -0.34  0.03 -0.09 -118.0 -135.2 16.32 15.70 -0.38 -0.38 -0.30  0.15  0.24
2020-03-18 16:02:40.24 40.757 -112.054  8.26  eq -0.25  0.34  0.33 -106.3 -123.0 16.04 15.38 -0.58 -0.51 -0.33  0.05  0.26
2020-03-18 16:12:28.22 40.763 -112.094 10.48  eq -0.03  0.50  0.48 -114.7 -139.3 15.61 15.44 -0.46 -0.41 -0.39 -0.02  0.09
2020-03-18 16:21:21.60 40.731 -112.075  9.65  eq -0.19  0.39  0.32 -127.9 -135.8 16.18 15.66 -0.47 -0.42 -0.31  0.06  0.24
2020-03-18 16:27:51.18 40.755 -112.037  7.94  eq  0.18  0.70  0.55 -122.2 -118.8 15.96 15.50 -0.54 -0.47 -0.29 -0.01  0.24
2020-03-18 16:36:40.34 40.759 -112.046  8.19  eq -0.03  0.43  0.48 -118.9 -131.3 15.53 15.14 -0.69 -0.56 -0.36 -0.04  0.28
2020-03-18 16:43:03.46 40.759 -112.051  9.25  eq -0.25  0.35  0.22  -87.1  -97.2 15.67 15.74 -0.53 -0.46 -0.40  0.10  0.25
2020-03-18 16:47:47.92 40.755 -112.064  8.37  eq -0.26  0.16  0.04 -105.7 -136.7 16.67 16.51 -0.41 -0.32 -0.28  0.10  0.24
2020-03-18 16:54:57.71 40.759 -112.062  8.62  eq  0.22  1.18  1.04 -102.8 -126.2 15.47 15.37 -0.76 -0.69 -0.70  0.21  0.27
2020-03-18 16:59:02.51 40.756 -112.057  7.49  eq -0.16  0.44  0.33 -104.1 -137.8 16.16 15.03 -0.57 -0.51 -0.28  0.06  0.36
2020-03-18 17:04:06.78 40.751 -112.043  7.48  eq -0.27  0.85  0.80  -84.4 -112.4 15.95 15.43 -0.50 -0.47 -0.53  0.36  0.34
2020-03-18 17:08:17.75 40.721 -112.108  9.75  eq -0.31  0.12  0.07 -121.7 -137.7 15.86 15.79 -0.43 -0.38 -0.37  0.16  0.25
2020-03-18 17:13:35.93 40.755 -112.056  8.52  eq -0.53  1.00  0.93  -95.8 -122.8 16.06 15.37 -0.35 -0.29 -0.23  0.39  0.44
2020-03-18 17:13:48.82 40.761 -112.054  8.03  eq -0.30  0.21  0.06 -112.6 -141.5 16.20 15.55 -0.39 -0.34 -0.27  0.34  0.43
2020-03-18 17:20:42.04 40.758 -112.045  7.67  eq -0.38  0.13  0.09  -92.3 -114.3 16.15 15.64 -0.67 -0.56 -0.41 -0.20  0.14
2020-03-18 17:27:23.23 40.752 -112.043  8.43  eq -0.13  0.41  0.34  -99.4 -119.6 15.36 15.15 -0.53 -0.39 -0.32  0.09  0.27
2020-03-18 17:37:06.82 40.746 -112.034  7.96  eq -0.23  0.19  0.12 -117.2 -130.4 15.43 15.05 -0.44 -0.43 -0.43  0.42  0.44
2020-03-18 17:43:29.26 40.756 -112.051  8.72  eq -0.54  0.03 -0.09 -111.4 -132.1 15.17 15.30 -0.56 -0.58 -0.42  0.17  0.33
2020-03-18 17:57:37.33 40.757 -112.051 10.15  eq -0.09  0.41  0.34 -116.3 -141.2 15.03 14.40 -0.55 -0.50 -0.27  0.14  0.36
2020-03-18 18:04:13.83 40.746 -112.041  8.89  eq -0.59 -0.05  0.04 -121.5  -96.1 15.85 15.00 -0.48 -0.49 -0.32  0.04  0.14
2020-03-18 18:11:08.88 40.788 -112.073 10.80  eq -0.10  0.37  0.28 -117.8 -124.5 16.59 15.80 -0.36 -0.34 -0.21 -0.02  0.14
2020-03-18 18:13:43.09 40.767 -112.076  8.70  eq -0.06  0.40  0.39 -132.1 -128.3 16.40 15.72 -0.62 -0.52 -0.42 -0.04  0.22
2020-03-18 18:27:06.10 40.762 -112.070  9.68  eq  0.00  0.55  0.50  -85.8  -87.7 16.25 15.41 -0.52 -0.50 -0.58  0.04  0.16
2020-03-18 18:30:44.68 40.746 -112.048 10.23  eq -0.13  0.26  0.07 -143.2 -148.5 16.09 15.98 -0.37 -0.32 -0.23  0.36  0.50
2020-03-18 18:54:22.18 40.764 -112.071  9.90  eq -0.10  0.58  0.35 -109.6 -121.3 15.73 15.46 -0.47 -0.42 -0.40  0.24  0.25
2020-03-18 19:07:30.25 40.761 -112.066  8.99  eq -0.11  0.19  0.02 -134.6 -128.5 16.11 16.29 -0.41 -0.35 -0.24  0.35  0.48
2020-03-18 19:20:21.32 40.752 -112.052  5.13  eq -0.40  0.34  0.27 -101.1 -116.7 15.75 15.62 -0.43 -0.47 -0.40  0.28  0.29
2020-03-18 19:22:40.02 40.762 -112.052  9.12  eq  0.03  0.44  0.36 -118.5 -132.7 15.91 15.60 -0.52 -0.52 -0.41  0.09  0.22
2020-03-18 19:35:37.47 40.761 -112.049  9.76  eq -0.35  0.07 -0.05 -128.1 -133.2 16.07 15.91 -0.43 -0.44 -0.39  0.31  0.37
2020-03-18 19:40:12.15 40.755 -112.053  7.63  eq -0.14  0.37  0.43 -117.4 -130.7 15.84 15.70 -0.60 -0.48 -0.29 -0.02  0.26
2020-03-18 19:52:00.46 40.761 -112.043  9.44  eq  0.14  0.69  0.58 -118.5 -129.3 16.08 15.35 -0.49 -0.41 -0.29  0.04  0.20
2020-03-18 19:55:51.19 40.747 -112.043  9.83  eq -0.07  0.37  0.33 -118.5 -128.3 15.93 15.24 -0.61 -0.45 -0.39  0.06  0.23
2020-03-18 19:58:36.61 40.756 -112.057  9.91  eq -0.03  0.64  0.45 -114.6 -129.0 15.37 15.57 -0.41 -0.37 -0.36  0.20  0.26
2020-03-18 20:05:02.52 40.770 -112.078  9.86  eq -0.06  0.52  0.59 -122.6 -116.8 15.65 15.22 -0.57 -0.44 -0.40 -0.11  0.17
2020-03-18 20:42:52.97 40.739 -112.051  8.71  eq -0.06  0.54  0.55 -123.8 -131.7 16.21 15.28 -0.38 -0.35 -0.20 -0.09  0.10
2020-03-18 21:10:54.12 40.743 -112.039  5.45  eq -0.27  1.97  1.54 -102.8 -131.2 15.42 15.27 -0.08  0.00 -0.08  0.58  0.41
2020-03-18 21:11:10.74 40.749 -112.049 11.12  eq -0.20  0.20  0.05 -134.4 -137.8 16.23 15.56 -0.41 -0.36 -0.34  0.41  0.48
2020-03-18 21:22:58.53 40.742 -112.049  9.20  eq -0.21  0.13 -0.02 -145.2 -139.9 16.64 16.03 -0.33 -0.30 -0.25  0.28  0.35
2020-03-18 21:29:52.80 40.758 -112.050  9.38  eq  0.11  0.69  0.65 -125.5 -119.4 15.09 16.83 -0.66 -0.56 -0.45 -0.15  0.12
2020-03-18 21:33:38.47 40.748 -112.055  7.92  eq  0.12  0.64  0.52 -110.6 -129.5 15.96 15.38 -0.57 -0.45 -0.43 -0.04  0.13
2020-03-18 22:27:53.34 40.751 -112.024  8.22  eq  0.05  0.52  0.59  -94.5 -132.3 15.83 16.22 -0.58 -0.71 -0.60  0.11  0.18
2020-03-18 22:43:45.37 40.750 -112.031  7.04  eq -0.02  0.62  0.53 -104.1  -96.6 16.88 15.55 -0.54 -0.52 -0.45 -0.03  0.23
2020-03-18 22:46:29.10 40.749 -112.079  8.21  eq -0.02  0.45  0.38 -119.6 -131.5 16.26 15.73 -0.65 -0.60 -0.50 -0.02  0.13
2020-03-18 22:53:00.50 40.732 -112.076  9.44  eq  0.00  0.82  0.71 -148.2 -137.2 15.79 15.90 -0.34 -0.45 -0.34 -0.20 -0.10
2020-03-18 22:53:44.99 40.771 -112.074  9.26  eq -0.08  0.64  0.47 -108.5 -131.2 15.95 15.39 -0.33 -0.38 -0.15 -0.14 -0.03
2020-03-18 23:00:35.68 40.728 -112.049  9.46  eq  0.02  0.56  0.50 -126.9 -132.9 16.42 15.25 -0.72 -0.57 -0.47 -0.05  0.15
2020-03-19 00:03:19.59 40.744 -112.046  8.55  eq  0.06  0.66  0.73 -100.0 -114.7 15.89 15.13 -0.65 -0.45 -0.46 -0.23  0.08
2020-03-19 00:04:51.31 40.733 -112.067  9.51  eq  0.11  0.66  0.70 -112.8 -125.3 15.74 15.16 -0.57 -0.56 -0.35  0.01  0.23
2020-03-19 00:09:15.78 40.742 -112.042  9.18  eq  0.07  0.73  0.62  -93.5 -129.1 15.87 15.53 -0.56 -0.44 -0.40 -0.01  0.10
2020-03-19 00:13:28.30 40.779 -112.071  9.84  eq -0.03  0.79  0.80 -109.2 -120.1 16.08 15.29 -0.32 -0.38 -0.44  0.03  0.01
2020-03-19 00:26:25.96 40.730 -112.047 11.00  eq -0.04  0.46  0.47 -121.0 -136.3 15.77 15.12 -0.54 -0.45 -0.41  0.07  0.19
2020-03-19 00:44:47.27 40.749 -112.037  8.87  eq  0.02  0.40  0.52 -127.2 -128.9 16.20 15.68 -0.71 -0.53 -0.35 -0.11  0.23
2020-03-19 01:28:57.92 40.745 -112.033  9.63  eq -0.03  0.59  0.57  -95.3 -117.2 16.07 15.07 -0.26 -0.36 -0.14  0.16  0.21
2020-03-19 01:33:27.12 40.770 -112.075  9.78  eq  0.05  0.69  0.71  -90.0  -99.7 15.72 14.60 -0.32 -0.38 -0.19 -0.06  0.11
2020-03-19 01:53:48.22 40.725 -112.082 10.33  eq -0.28  0.36  0.09 -129.1 -130.8 16.75 15.70 -0.47 -0.36 -0.28  0.08  0.21
2020-03-19 02:34:19.76 40.748 -112.066  8.74  eq -0.08  0.24  0.11 -149.6 -145.2 16.92 16.43 -0.40 -0.29 -0.19  0.20  0.34
2020-03-19 02:41:20.78 40.760 -112.075 10.00  eq -0.03  0.63  0.50 -115.4 -134.9 15.02 15.10 -0.50 -0.43 -0.41  0.08  0.14
2020-03-19 02:42:25.62 40.773 -112.059  8.36  eq -0.09  0.39  0.34 -107.9 -140.2 16.17 15.58 -0.46 -0.36 -0.26 -0.03  0.21
2020-03-19 02:52:34.43 40.771 -112.083 10.14  eq  0.01  0.59  0.52 -120.0 -115.5 15.47 14.98 -0.43 -0.32 -0.39  0.05  0.11
2020-03-19 03:29:19.88 40.745 -112.039  8.47  eq  0.01  0.44  0.56 -111.4 -117.6 15.24 14.86 -0.71 -0.57 -0.39  0.02  0.31
2020-03-19 03:37:51.11 40.761 -112.061  8.67  eq -0.08  0.50  0.58  -93.2 -123.6 14.86 14.90 -0.47 -0.51 -0.31 -0.04  0.17
2020-03-19 03:58:53.38 40.752 -112.042  7.90  eq  0.11  0.54  0.53 -102.7 -125.2 15.59 15.38 -0.63 -0.50 -0.20 -0.19  0.28
2020-03-19 04:13:35.94 40.765 -112.066  9.87  eq  0.08  0.56  0.55 -114.7 -133.2 15.69 15.61 -0.59 -0.49 -0.37 -0.06  0.19
2020-03-19 04:21:12.51 40.740 -112.069  8.42  eq -0.15  0.36  0.32 -122.2 -121.4 16.20 15.57 -0.44 -0.32 -0.27  0.07  0.13
2020-03-19 05:04:06.62 40.730 -112.062  9.57  eq  0.17  0.87  0.58 -123.9 -124.2 15.88 15.50 -0.48 -0.39 -0.27  0.10  0.29
2020-03-19 05:41:40.41 40.776 -112.074  9.80  eq -0.06  0.67  0.54  -94.0 -125.1 14.96 15.08 -0.29 -0.35 -0.17  0.02  0.13
2020-03-19 05:48:44.72 40.734 -112.081 10.60  eq  0.11  0.68  0.66 -100.8 -129.6 15.83 14.82 -0.46 -0.30 -0.24 -0.02  0.11
2020-03-19 06:10:30.73 40.771 -112.073 10.24  eq -0.08  0.63  0.43 -126.0 -122.7 16.10 15.18 -0.40 -0.41 -0.28  0.04  0.12
2020-03-19 06:54:54.97 40.745 -112.076  8.10  eq  0.24  0.96  0.74  -99.9 -121.6 15.05 15.23 -0.68 -0.58 -0.50 -0.10  0.11
2020-03-19 07:13:06.50 40.763 -112.064  7.68  eq  0.09  0.68  0.71  -92.5 -122.4 15.30 14.87 -0.41 -0.35 -0.33 -0.06  0.11
2020-03-19 07:40:45.91 40.751 -112.042  9.13  eq  0.03  0.55  0.48 -117.4 -124.3 15.32 15.03 -0.60 -0.54 -0.47  0.07  0.21
2020-03-19 09:12:29.40 40.738 -112.034  9.88  eq -0.04  0.56  0.31 -111.4 -137.7 16.95 15.82 -0.40 -0.43 -0.31  0.18  0.25
2020-03-19 09:23:02.66 40.740 -112.032  8.86  eq -0.01  0.54  0.48  -85.2 -100.6 15.41 14.91 -0.54 -0.46 -0.32  0.09  0.30
2020-03-19 09:31:42.76 40.744 -112.025  8.68  eq  0.07  0.64  0.58 -100.2 -121.9 16.07 14.99 -0.61 -0.49 -0.47 -0.05  0.21
2020-03-19 09:35:07.51 40.742 -112.022  7.23  eq  0.01  0.75  0.70 -101.6 -114.3 15.86 15.11 -0.49 -0.63 -0.45  0.10  0.13
2020-03-19 09:56:10.73 40.741 -112.037  9.04  eq  0.03  0.69  0.69  -94.4 -124.7 15.93 14.87 -0.74 -0.64 -0.59 -0.22  0.05
2020-03-19 10:55:53.96 40.733 -112.072  9.26  eq -0.02  0.57  0.55 -103.5 -127.7 16.14 15.33 -0.67 -0.64 -0.47 -0.00  0.12
2020-03-19 11:50:18.13 40.744 -112.033  8.56  eq  0.06  0.52  0.59 -110.0 -132.8 14.99 15.14 -0.61 -0.63 -0.57  0.09  0.10
2020-03-19 12:33:15.71 40.741 -112.064  8.13  eq  0.09  0.70  0.43 -129.0 -135.2 16.01 15.42 -0.40 -0.32 -0.19  0.13  0.26
2020-03-19 12:44:47.70 40.742 -112.040  9.18  eq -0.76 -0.05 -0.58 -111.1 -125.4 15.22 16.47 -0.28 -0.26 -0.28  0.49  0.36
2020-03-19 13:07:52.01 40.779 -112.074  9.12  eq -0.01  0.69  0.62 -109.7 -140.1 15.94 15.68 -0.41 -0.45 -0.28  0.01  0.04
2020-03-19 13:24:01.05 40.770 -112.073  9.70  eq -0.19  0.38  0.28 -112.0 -115.9 16.02 15.34 -0.41 -0.48 -0.42  0.07  0.11
2020-03-19 13:52:25.95 40.745 -112.031  9.55  eq  0.00  0.33  0.23 -134.9 -148.5 16.61 15.75 -0.50 -0.32 -0.30  0.29  0.43
2020-03-19 13:58:57.81 40.742 -112.062  8.38  eq -0.04  0.37  0.29 -125.1 -136.0 16.50 15.66 -0.44 -0.39 -0.24  0.05  0.22
2020-03-19 14:19:51.92 40.741 -112.059  7.83  eq  0.11  0.76  0.71 -118.0 -129.7 16.51 15.34 -0.54 -0.35 -0.32 -0.07  0.09
2020-03-19 14:30:24.71 40.751 -112.054  6.92  eq  0.06  0.55  0.53  -95.4 -124.6 15.08 15.08 -0.58 -0.48 -0.52 -0.04  0.17
2020-03-19 16:12:25.68 40.757 -112.049  9.39  eq  0.10  0.67  0.53 -118.8 -126.7 16.51 15.49 -0.56 -0.44 -0.41 -0.02  0.09
2020-03-19 17:11:05.94 40.759 -112.034  8.22  eq  0.15  0.69  0.66  -89.1 -103.3 15.01 14.86 -0.50 -0.36 -0.26  0.19  0.39
2020-03-19 17:18:44.33 40.748 -112.055  9.42  eq -0.04  0.45  0.45 -113.8 -118.9 16.01 15.58 -0.55 -0.23 -0.18 -0.13  0.17
2020-03-19 17:53:13.60 40.762 -112.030  5.97  eq  0.18  0.84  1.04  -97.4 -128.1 15.17 15.18 -0.59 -0.42 -0.23  0.18  0.27
2020-03-19 18:16:39.33 40.728 -112.097 11.49  eq -0.05  0.29  0.16 -130.1 -144.2 16.58 15.87 -0.47 -0.31 -0.26  0.09  0.27
2020-03-19 19:40:14.20 40.728 -112.086  9.39  eq -0.01  0.62  0.61 -117.7 -113.1 16.01 15.37 -0.43 -0.38 -0.26  0.11  0.14
